Supplier Name,F CBDIST - CB DISTRIBUTORS INC,,,,,,,,,,,,,,,,,,,,
Supplier Xref,CBDIST,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_365860001124,TWIN TABS 25 200 12CT BLISTER,183065,183065,,,,a,601 15B 001,Each,1,,,u,_365860001124,Master,0,0,1900-01-01,2075-12-31,,
_365860001124,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_365860001124,,,,,,,,,,,,,,,MK Viking Oil Corp Inc,16,0,2019-04-09,2075-12-31,,
_365860001124,,,,,,,,,,,,,,,MM Federated Coop Inc,16,0,2019-04-09,2075-12-31,,
_365860001124,,,,,,,,,,,,,,,TH Cardinal Enterprises,16,0,2019-04-09,2075-12-31,,
_365860001124,,,,,,,,,,,,,,,YA Joes SA,16,0,2019-04-09,2075-12-31,,
_365860001711,EXTRA 25-200 12CT BLISTER,183066,183066,,,,a,601 15B 001,Each,1,,,u,_365860001711,Master,0,0,1900-01-01,2075-12-31,,
_365860001711,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_365860001711,,,,,,,,,,,,,,,MK Viking Oil Corp Inc,16,0,2019-04-09,2075-12-31,,
_365860001711,,,,,,,,,,,,,,,MM Federated Coop Inc,16,0,2019-04-09,2075-12-31,,
_365860001711,,,,,,,,,,,,,,,TH Cardinal Enterprises,16,0,2019-04-09,2075-12-31,,
_365860001711,,,,,,,,,,,,,,,YA Joes SA,16,0,2019-04-09,2075-12-31,,
_365860001926,RA 25 200 10CT TABLET BLSTR,183260,183260,,,,a,601 15B 001,Each,1,,,u,_365860001926,Master,0,0,1900-01-01,2075-12-31,,
_365860001926,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_365860001926,,,,,,,,,,,,,,,MK Viking Oil Corp Inc,13.5,0,2019-04-09,2075-12-31,,
_365860001926,,,,,,,,,,,,,,,MM Federated Coop Inc,13.5,0,2019-04-09,2075-12-31,,
_365860001926,,,,,,,,,,,,,,,TH Cardinal Enterprises,13.5,0,2019-04-09,2075-12-31,,
_365860001926,,,,,,,,,,,,,,,YA Joes SA,13.5,0,2019-04-09,2075-12-31,,
_365860001933,RA 25 200 12CT BLISTER,176071,176071,,,,a,601 15B 001,Each,1,,,u,_365860001933,Master,0,0,1900-01-01,2075-12-31,,
_365860001933,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_365860001933,,,,,,,,,,,,,,,MK Viking Oil Corp Inc,11,0,2019-04-09,2075-12-31,,
_365860001933,,,,,,,,,,,,,,,MM Federated Coop Inc,11,0,2019-04-09,2075-12-31,,
_365860001933,,,,,,,,,,,,,,,TH Cardinal Enterprises,11,0,2019-04-09,2075-12-31,,
_365860001933,,,,,,,,,,,,,,,YA Joes SA,11,0,2019-04-09,2075-12-31,,
_365860002060,RA 12.5 200 12CT GELCAP BLSTR,178828,178828,,,,a,601 15B 001,Each,1,,,u,_365860002060,Master,0,0,1900-01-01,2075-12-31,,
