Supplier Name,DARIFARM-DARI FARMS ICE CREAM CO INC (MA),,,,,,,,,,,,,,,,,,,,
Supplier Xref,DARIFARM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_028000515751,NESQUIK STRAW SS,15365,15365,,,,a,601 07 410,Case,12,,,u,_028000245702,Master,16.36,0,1900-01-01,2075-12-31,,
_028000515751,,,,,,,,,,,,,u,_028000515751,,,,,,,
_028000515751,,,,,,,,,,,,,u,_028000948863,,,,,,,
_028000772123,NESQUIK CHOC SS,14886,14886,,,,a,601 07 410,Case,12,,,u,_028000246303,Master,16.36,0,1900-01-01,2075-12-31,,
_028000772123,,,,,,,,,,,,,u,_028000772123,,,,,,,
_028000772123,,,,,,,,,,,,,u,_028000948733,,,,,,,
_028000895037,NESQUIK DBL CHOC SS,122196,122196,,,,a,601 07 410,Case,12,,,u,_028000504205,Master,16.36,0,1900-01-01,2075-12-31,,
_028000895037,,,,,,,,,,,,,u,_028000504250,,,,,,,
_028000895037,,,,,,,,,,,,,u,_028000895037,,,,,,,
_028000895037,,,,,,,,,,,,,u,_028000950385,,,,,,,
_028000895037,,,,,,,,,,,,,u,_280005042056,,,,,,,
