Supplier Name,F LAKEDIST - LAKES DIST.,,,,,,,,,,,,,,,,,,,,
Supplier Xref,LAKEDIST,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_19923,KENTUCKY SE 8z,36008784,36008784,,,,a,601 33 000,Case,2,,,u,_098721002588,Master,0,0,1900-01-01,2075-12-31,,
_19923,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19923,,,,,,,,,,,,,,,SSK Skoglund Oil Co,127.03,0,2019-04-09,2075-12-31,,
_19924,8OZ KENTUCKY SE,36016425,36016425,,,,a,601 33 910,Case,2,,,u,_098721002564,Master,0,0,1900-01-01,2075-12-31,,
_19924,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19924,,,,,,,,,,,,,,,SSK Skoglund Oil Co,120,0,2019-04-09,2075-12-31,,
_19925,KENTUCKY SE 8z,36008783,36008783,,,,a,601 33 000,Case,2,,,u,_098721002571,Master,0,0,1900-01-01,2075-12-31,,
_19925,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19925,,,,,,,,,,,,,,,SSK Skoglund Oil Co,120,0,2019-04-09,2075-12-31,,
_74460546019,SMOKEY CIGARETTE CASE,166318,166318,,,,a,601 01 800,Case,2,,,u,_074460546019,Master,0,0,1900-01-01,2075-12-31,,
_74460546019,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_74460546019,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.01,0,2019-04-09,2075-12-31,,
