Supplier Name,F MIDWEST - MIDWEST SUPPLY,,,,,,,,,,,,,,,,,,,,
Supplier Xref,MIDWEST,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_1144403501,SUPERSHINE CLEAR 8OZ,NULL,,,,,a,Default,Each,1,,,u,_011444035015,Master,0,0,1900-01-01,2075-12-31,,
_1144403501,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_1144403501,,,,,,,,,,,,,,,MM Federated Coop Inc,7.17,0,2019-04-09,2075-12-31,,
_1144405601,HOOFLEX COND 14OZ,NULL,,,,,a,Default,Each,1,,,u,_011444056010,Master,0,0,1900-01-01,2075-12-31,,
_1144405601,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_1144405601,,,,,,,,,,,,,,,MM Federated Coop Inc,12.28,0,2019-04-09,2075-12-31,,
_1144407003,FLYS-X INSECT   W/SPRAYER,NULL,,,,,a,Default,Each,1,,,u,_011444070030,Master,0,0,1900-01-01,2075-12-31,,
_1144407003,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_1144407003,,,,,,,,,,,,,,,MM Federated Coop Inc,7.93,0,2019-04-09,2075-12-31,,
_1144414602,MIRACLE GROOM SPRAYER 32z,36008178,36008178,,,,a,Default,Each,1,,,u,_011444146025,Master,0,0,1900-01-01,2075-12-31,,
_1144414602,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_1144414602,,,,,,,,,,,,,,,MM Federated Coop Inc,8.23,0,2019-04-09,2075-12-31,,
_11444200017,ULTRASH EX FLY QT SPRAY,36014296,36014296,,,,a,Default,Each,1,,,u,_011444200017,Master,0,0,1900-01-01,2075-12-31,,
_11444200017,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_11444200017,,,,,,,,,,,,,,,MM Federated Coop Inc,16.84,0,2019-04-09,2075-12-31,,
_1144420006,ABS ULTSHIELD SPRAYER,36003517,36003517,,,,a,Default,Each,1,,,u,_011444200062,Master,0,0,1900-01-01,2075-12-31,,
_1144420006,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_1144420006,,,,,,,,,,,,,,,MM Federated Coop Inc,16.89,0,2019-04-09,2075-12-31,,
_1144423001,SUPERSHIELD RED SPRAY 32z,36008259,36008259,,,,a,Default,Each,1,,,u,_011444230014,Master,0,0,1900-01-01,2075-12-31,,
_1144423001,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_1144423001,,,,,,,,,,,,,,,MM Federated Coop Inc,12.95,0,2019-04-09,2075-12-31,,
_1231343429,DIAQUE ELECTROLYTES,NULL,,,,,a,Default,Each,1,,,u,_012313434298,Master,0,0,1900-01-01,2075-12-31,,
_1231343429,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_1231343429,,,,,,,,,,,,,,,MM Federated Coop Inc,2.17,0,2019-04-09,2075-12-31,,
_1322798807,COW COLLAR GREEN,NULL,,,,,a,Default,Each,1,,,u,_013227988075,Master,0,0,1900-01-01,2075-12-31,,
_1322798807,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_1322798807,,,,,,,,,,,,,,,MM Federated Coop Inc,11.19,0,2019-04-09,2075-12-31,,
_164352,RM STR FINDR WE,NULL,,,,,a,Default,Each,1,,,u,_070609855738,Master,0,0,1900-01-01,2075-12-31,,
_164352,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_164352,,,,,,,,,,,,,,,MM Federated Coop Inc,0,0,2019-04-09,2075-12-31,,
_1705167425,PA-25T CONNECTOR POLY ROPE,NULL,,,,,a,Default,Each,1,,,u,_017051674258,Master,0,0,1900-01-01,2075-12-31,,
_1705167425,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
