ItemExternalID,PurgeFlag,ItemName,ItemDescription,SoldAs,Category,BaseUOMClass,ReportedInUOM,Manufacturer,SKUNumber,Taxabililty,Active,Track,ExpenseUponReceiving,AllowFractionalQuantities,SetVarianceToZero,WasteTolerance,MissingTolerance,DefaultAdjustmentUOM,DefaultTransferUOM,ConvertFromUOMName1,ConvertFromUOMQty1,ConvertToUOMClass1,ConvertToUOMName1,ConvertToUOMQty1,ConvertFromUOMName2,ConvertFromUOMQty2,ConvertToUOMClass2,ConvertToUOMName2,ConvertToUOMQty2,RetailStrategy,PrompForQtyAtPOS,AutoQueueShelfLabel,RequiresSwipeAtPos,CreditCategoryCode,ShelfLabelUOM,PackName,PackQty,RetailLevelGroup,PackExternalId,ListPrice,BarcodeType,BarcodeNumber,attribute1,attribute_value1,attribute2,attribute_value2,attribute3,attribute_value3,attribute4,attribute_value4,attribute5,attribute_value5,attribute6,attribute_value6,attribute7,attribute_value7,attribute8,attribute_value8,attribute9,attribute_value9,attribute10,attribute_value10,attribute11,attribute_value11,attribute12,attribute_value12,attribute13,attribute_value13,attribute14,attribute_value14,attribute15,attribute_value15,attribute16,attribute_value16,attribute17,attribute_value17,attribute18,attribute_value18,attribute19,attribute_value19,attribute20,attribute_value20,attribute21,attribute_value21,attribute22,attribute_value22,attribute23,attribute_value23,attribute24,attribute_value24,attribute25,attribute_value25,attribute26,attribute_value26,attribute27,attribute_value27,attribute28,attribute_value28,attribute29,attribute_value29,attribute30,attribute_value30,group_name1,group_name2,group_name3,group_name4,group_name5,group_name6,group_name7,group_name8,group_name9,group_name10
--------------,---------,--------,---------------,------,--------,------------,-------------,------------,---------,-----------,------,-----,--------------------,-------------------------,-----------------,--------------,----------------,--------------------,------------------,-------------------,------------------,------------------,-----------------,----------------,-------------------,------------------,------------------,-----------------,----------------,--------------,----------------,-------------------,------------------,------------------,-------------,--------,-------,----------------,--------------,---------,-----------,-------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,------------
101649,n,z-RM FM EVANSVL/HENDERSN 3.95-inactive,,g,601 25 002 RM Folded Map,Count,,Rand McNally,,Use Category Setting,n,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Maps,101649-1,3.95,,_,Brand-***,Rand McNally,Flavor Type-***,Non Applicable,Manufacturer-***,Rand McNally,Product Type-***,Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
10635,n,BIT-O-HONEY BAR,,g,601 02 120 Nestle Regular Size,Count,,Nestle,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 Candy,n,y,n,,,Each,1,Candy Regular,10635-1,0.85,c,_2800008700,Brand-***,Bit-OHoney,Flavor Type-***,Honey,Manufacturer-***,Nestle,Product Type-***,Candy-Non-Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
10705,n,HERSHEY MOUNDS REG,,g,601 02 110 Hershey Regular Siz,Count,,Hershey,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 Candy,n,y,n,,,Each,1,Candy Regular,10705-1,1.39,c,_3400000031,Brand-***,Mounds,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,529,Manufacturer-***,Hershey,Product Size-***,Confection Regular,Product Type-***,Confection Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_3400000310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_340310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_343100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_034000000319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_034000003105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107525,n,MR B SCO POTATO CHIP 5z,,g,601 04A 230 Mister Bee,Count,,Mister Bee Potato Chip Co.,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 Snack Food,n,y,n,,,Each,1,601 Snack Food Chips,107525-1,2.19,u,_071577001424,Brand-***,Mr. B,Flavor Type-***,Sour Cream and Onion,Manufacturer-***,Mister Bee Potato Chip Co.,Product Size-***,6oz,Product Type-***,Potato Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
