ItemExternalID,PurgeFlag,ItemName,ItemDescription,SoldAs,Category,BaseUOMClass,ReportedInUOM,Manufacturer,SKUNumber,Taxabililty,Active,Track,ExpenseUponReceiving,AllowFractionalQuantities,SetVarianceToZero,WasteTolerance,MissingTolerance,DefaultAdjustmentUOM,DefaultTransferUOM,ConvertFromUOMName1,ConvertFromUOMQty1,ConvertToUOMClass1,ConvertToUOMName1,ConvertToUOMQty1,ConvertFromUOMName2,ConvertFromUOMQty2,ConvertToUOMClass2,ConvertToUOMName2,ConvertToUOMQty2,RetailStrategy,PrompForQtyAtPOS,AutoQueueShelfLabel,RequiresSwipeAtPos,CreditCategoryCode,ShelfLabelUOM,PackName,PackQty,RetailLevelGroup,PackExternalId,ListPrice,BarcodeType,BarcodeNumber,attribute1,attribute_value1,attribute2,attribute_value2,attribute3,attribute_value3,attribute4,attribute_value4,attribute5,attribute_value5,attribute6,attribute_value6,attribute7,attribute_value7,attribute8,attribute_value8,attribute9,attribute_value9,attribute10,attribute_value10,attribute11,attribute_value11,attribute12,attribute_value12,attribute13,attribute_value13,attribute14,attribute_value14,attribute15,attribute_value15,attribute16,attribute_value16,attribute17,attribute_value17,attribute18,attribute_value18,attribute19,attribute_value19,attribute20,attribute_value20,attribute21,attribute_value21,attribute22,attribute_value22,attribute23,attribute_value23,attribute24,attribute_value24,attribute25,attribute_value25,attribute26,attribute_value26,attribute27,attribute_value27,attribute28,attribute_value28,attribute29,attribute_value29,attribute30,attribute_value30,group_name1,group_name2,group_name3,group_name4,group_name5,group_name6,group_name7,group_name8,group_name9,group_name10
--------------,---------,--------,---------------,------,--------,------------,-------------,------------,---------,-----------,------,-----,--------------------,-------------------------,-----------------,--------------,----------------,--------------------,------------------,-------------------,------------------,------------------,-----------------,----------------,-------------------,------------------,------------------,-----------------,----------------,--------------,----------------,-------------------,------------------,------------------,-------------,--------,-------,----------------,--------------,---------,-----------,-------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,----------,----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,------------
100379,n,CAMP V-8 SPICY HOT 12z,,g,601 12 000 Juice 100%,Count,,Campbells,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 Beverages,n,y,n,,,Each,1,601 Beverages Other,100379-1,1.79,u,_051000138019,Brand-***,V-8,Flavor Type-***,Spicy Hot,IKB KEY (POG)-***,1029,IKB KEY (POG)-***,775202,Manufacturer-***,Campbells,Product Size-***,12oz,Product Type-***,Franchise Supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Coca Cola Products less 12z and 2L,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,
100379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_5100013801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101024,n,PLANTERS BIG BAG SNFLW SEEDS,,g,601 04B 000 Unclassified,Count,,Kraft,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 Snack Food,n,y,n,,,Each,1,601 Snack Food Salty,101024-1,0.99,u,_029000072756,Brand-***,Planters,CONSUMABLE PRODUCTS-idc,KRAFT Test-From Eby 10.24.07,Flavor Type-***,Plain,FOOD SERVICE,krafttst,IKB KEY (POG)-***,101024,IKB KEY (POG)-***,660583,Manufacturer-***,Kraft,Product Type-***,Salty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,,
101024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_2900007275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101664,n,z-I/ALOL 1% GAL,,g,601 07 000 Gallon Dairy,Count,,Land O Lakes,,Use Category Setting,n,n,n,n,n,,,Each,Each,,,,,,,,,,,Dairy,n,y,n,,,Each,1,Dairy Gallon,101664-1,3.79,,_,Brand-***,Land O Lakes,Flavor Type-***,Milk~ White,IKB KEY (POG)-***,2537,Manufacturer-***,Land O Lakes,Product Size-***,Gallon,Product Type-***,1% Milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
10651,n,SWEETARTS GIANT CHEWY REG,,g,601 02K 110 Willy Wonka,Count,,Nestle,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 Candy,n,y,n,,,Each,1,Candy Regular,10651-1,1.39,u,_079200131166,Brand-***,Willy Wonka,IKB KEY (POG)-***,347,Manufacturer-***,Nestle,Product Size-***,Confection Regular,Product Type-***,Confection Non-Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,
10651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,c,_7920013116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107167,n,MOBIL DELVAC SYNTHETIC 5W40,,g,601 20 015 Truck Oil,Count,,Mobil (automotive),,Use Category Setting,n,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Oil,107167-1,27.98,u,_071924448315,Brand-***,Mobile (oil),Flavor Type-***,Non Applicable,IKB KEY (POG)-***,117,Manufacturer-***,Mobil (automotive),Product Type-***,Oil Additives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
107167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_071924962828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
